dataset,entity,feature_key,layer,feature,peak_consistency_main,n_distinct_peaks,main_peak_token,func_vs_sem_pct,conf_F,conf_S,share_F,sparsity_median,K_sem_distinct,n_active_prompts,n_prompts,pred_label,subtype,review
products_founders_batch,alibaba,0_95057,0,95057,0.0,0,entity:,100.0,1.0,0.0,1.0,0.7396774664366573,0,5,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_5200,0,5200,1.0,1,is,100.0,1.0,0.0,1.0,0.9,0,5,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_26166,0,26166,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_98149,0,98149,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.7463468434081303,3,5,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_44634,0,44634,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9,3,5,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_97077,0,97077,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_19204,0,19204,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_20171,0,20171,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_44217,0,44217,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_91570,0,91570,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,3,5,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_6832,0,6832,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_36466,0,36466,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_44189,0,44189,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.888888888888889,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_32732,0,32732,1.0,5,famous,-100.0,0.0,1.0,0.0,0.7959402047681514,5,5,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_95529,0,95529,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.888888888888889,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_36576,0,36576,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.888888888888889,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_78000,0,78000,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_9079,0,9079,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_6596,0,6596,1.0,1,called,-100.0,0.0,1.0,0.0,0.9285714285714284,3,1,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_51434,0,51434,0.75,1,the,100.0,1.0,0.0,1.0,0.9,1,3,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_42895,0,42895,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_46235,0,46235,1.0,2,person,-100.0,0.0,1.0,0.0,0.9090909090909092,3,3,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_1285,0,1285,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8447843384113841,3,5,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_48768,0,48768,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.888888888888889,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_27334,0,27334,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_81124,0,81124,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_46224,0,46224,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_86458,0,86458,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_55823,0,55823,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_97435,0,97435,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_13453,0,13453,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_57857,0,57857,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_43579,0,43579,0.2,1,is,100.0,1.0,0.0,1.0,0.888888888888889,3,1,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_91553,0,91553,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_2700,0,2700,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_3200,0,3200,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_4591,0,4591,1.0,1,established,-100.0,0.0,1.0,0.0,0.9090909090909092,3,1,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_15001,0,15001,1.0,1,who,100.0,1.0,0.0,1.0,0.9188311688311689,1,2,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_18535,0,18535,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_20066,0,20066,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_28229,0,28229,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_31731,0,31731,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_35288,0,35288,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_35872,0,35872,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_35945,0,35945,0.5,1,the,100.0,1.0,0.0,1.0,0.9142857142857144,2,2,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_42514,0,42514,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_44489,0,44489,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_46475,0,46475,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_47894,0,47894,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_54572,0,54572,0.5,1,the,100.0,1.0,0.0,1.0,0.9142857142857141,2,2,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_55411,0,55411,0.6666666666666666,1,company,-100.0,0.0,1.0,0.0,0.898989898989899,3,2,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_58540,0,58540,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_62012,0,62012,1.0,1,company,-100.0,0.0,1.0,0.0,0.9090909090909092,2,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_62872,0,62872,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_65501,0,65501,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_65721,0,65721,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_69528,0,69528,1.0,1,company,-100.0,0.0,1.0,0.0,0.9090909090909092,2,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_71189,0,71189,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_74956,0,74956,1.0,1,founder,-100.0,0.0,1.0,0.0,0.9090909090909092,2,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_78128,0,78128,1.0,1,company,-100.0,0.0,1.0,0.0,0.9090909090909092,2,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_79311,0,79311,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_79557,0,79557,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_80278,0,80278,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_80932,0,80932,1.0,1,company,-100.0,0.0,1.0,0.0,0.9090909090909092,2,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_82862,0,82862,1.0,2,company,-100.0,0.0,1.0,0.0,0.8965009711178547,3,4,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,0_86119,0,86119,1.0,1,founder,-100.0,0.0,1.0,0.0,0.9090909090909092,2,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,0_87647,0,87647,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_91327,0,91327,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_95082,0,95082,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,0_95264,0,95264,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.9188311688311689,3,2,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,1_12928,1,12928,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.3007611972208766,3,5,5,Relationship,,False
products_founders_batch,alibaba,1_57794,1,57794,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.3076470593897031,3,5,5,Relationship,,False
products_founders_batch,alibaba,1_52044,1,52044,1.0,5,product,-100.0,0.0,1.0,0.0,0.2590693929903524,5,5,5,Relationship,,False
products_founders_batch,alibaba,1_72774,1,72774,1.0,5,famous,-30.2740939725678,0.2,0.8,0.2,0.2750828424568013,4,5,5,Relationship,,False
products_founders_batch,alibaba,1_66937,1,66937,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.888888888888889,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,1_35085,1,35085,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.888888888888889,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,1_86429,1,86429,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.888888888888889,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,1_38123,1,38123,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,1_85521,1,85521,0.8,1,is,100.0,1.0,0.0,1.0,0.8944444444444445,1,4,5,Semantic,Dictionary,False
products_founders_batch,alibaba,1_1693,1,1693,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,1_58469,1,58469,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,1_69838,1,69838,1.0,1,of,100.0,1.0,0.0,1.0,0.9,3,1,5,Semantic,Dictionary,False
products_founders_batch,alibaba,2_79904,2,79904,1.0,2,started,-100.0,0.0,1.0,0.0,0.9188311688311688,3,2,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,2_49383,2,49383,1.0,1,founder,-100.0,0.0,1.0,0.0,0.909090909090909,2,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,2_80881,2,80881,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8888888888888888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,2_31701,2,31701,0.4,1,is,100.0,1.0,0.0,1.0,0.9073010242244319,1,2,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,2_35295,2,35295,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,2_39335,2,39335,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,2_42519,2,42519,1.0,1,who,100.0,1.0,0.0,1.0,0.9188311688311689,1,2,5,Semantic,Dictionary,False
products_founders_batch,alibaba,2_50423,2,50423,1.0,1,company,-100.0,0.0,1.0,0.0,0.9090909090909092,2,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,2_79229,2,79229,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,2_88603,2,88603,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,3_196,3,196,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8557805556571888,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,3_30193,3,30193,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8626009420382843,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,3_66599,3,66599,0.6666666666666666,3,alibaba,-100.0,0.0,1.0,0.0,0.5638339058840807,4,5,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,3_61203,3,61203,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,3_36390,3,36390,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,3_12249,3,12249,1.0,1,of,100.0,1.0,0.0,1.0,0.8686694897737213,3,1,5,Semantic,Dictionary,False
products_founders_batch,alibaba,3_25991,3,25991,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,3_45840,3,45840,0.2,3,is,82.35647231339736,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.888888888888889,3,3,5,Semantic,Dictionary (fallback),False
products_founders_batch,alibaba,3_52974,3,52974,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,3_77354,3,77354,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,3_89695,3,89695,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,3_92640,3,92640,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,4_83635,4,83635,1.0,2,alibaba,-100.0,0.0,1.0,0.0,0.6864683556380227,3,5,5,Semantic,Concept,False
products_founders_batch,alibaba,4_90628,4,90628,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.888888888888889,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,4_67243,4,67243,0.6666666666666666,2,alibaba,36.8860197613589,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8571428571428572,3,3,5,Semantic,Concept,False
products_founders_batch,alibaba,4_61585,4,61585,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,4_25485,4,25485,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,4_50389,4,50389,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,4_53843,4,53843,0.3333333333333333,1,founder,-100.0,0.0,1.0,0.0,0.9090909090909092,3,1,5,Semantic,Concept,False
products_founders_batch,alibaba,4_65972,4,65972,0.3333333333333333,1,company,-100.0,0.0,1.0,0.0,0.9285714285714286,3,1,5,Semantic,Concept,False
products_founders_batch,alibaba,5_1551,5,1551,0.0,0,entity:,-100.0,0.0,1.0,0.0,0.8999999999999999,3,5,5,Semantic,Concept,False
products_founders_batch,alibaba,5_3304,5,3304,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8571428571428571,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,5_54263,5,54263,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,6_22143,6,22143,0.3333333333333333,2,alibaba,-100.0,0.0,1.0,0.0,0.5074967380275449,4,5,5,Semantic,Concept,False
products_founders_batch,alibaba,6_50558,6,50558,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8571428571428571,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,6_49026,6,49026,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8571428571428571,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,7_52746,7,52746,1.0,1,alibaba,-100.0,0.0,1.0,0.0,0.8288245971851518,3,3,5,Semantic,Dictionary,False
products_founders_batch,alibaba,7_66851,7,66851,0.5,3,the,13.815142111657432,0.6,0.4,0.6,0.33227035122337,2,5,5,Relationship,,False
products_founders_batch,alibaba,7_16578,7,16578,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,7_29580,7,29580,0.3333333333333333,3,alibaba,-100.0,0.0,1.0,0.0,0.6997536077843467,5,3,5,Semantic,Concept,False
products_founders_batch,alibaba,7_2079,7,2079,0.6666666666666666,2,founder,-19.98016330911723,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.7160174583155717,2,3,5,Semantic,Concept,False
products_founders_batch,alibaba,7_3975,7,3975,0.4,1,is,100.0,1.0,0.0,1.0,0.9142857142857141,2,2,5,"Say ""X""",,False
products_founders_batch,alibaba,7_11873,7,11873,0.2,1,is,100.0,1.0,0.0,1.0,0.8851660082309373,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,7_33532,7,33532,0.6,1,is,100.0,1.0,0.0,1.0,0.9050774093860382,1,3,5,"Say ""X""",,False
products_founders_batch,alibaba,7_97718,7,97718,0.2,1,is,100.0,1.0,0.0,1.0,0.8999999999999999,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,8_37691,8,37691,1.0,2,alibaba,-100.0,0.0,1.0,0.0,0.4575109547057777,2,5,5,Semantic,Concept,False
products_founders_batch,alibaba,8_27106,8,27106,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,8_27661,8,27661,0.2,1,is,100.0,1.0,0.0,1.0,0.8999999999999999,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,8_47522,8,47522,0.2,2,is,32.584713512985196,0.5,0.5,0.5,0.8944444444444445,4,2,5,Semantic,Concept,False
products_founders_batch,alibaba,8_76811,8,76811,0.2,1,is,100.0,1.0,0.0,1.0,0.9285714285714286,2,1,5,"Say ""X""",,False
products_founders_batch,alibaba,8_82817,8,82817,1.0,1,its,100.0,1.0,0.0,1.0,0.9090909090909092,2,1,5,Semantic,Dictionary,False
products_founders_batch,alibaba,9_36706,9,36706,0.2,1,is,100.0,1.0,0.0,1.0,0.9,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,10_46143,10,46143,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,10_95564,10,95564,0.6,1,is,100.0,1.0,0.0,1.0,0.9090909090909092,1,3,5,"Say ""X""",,False
products_founders_batch,alibaba,11_9574,11,9574,0.6,1,is,100.0,1.0,0.0,1.0,0.9090909090909092,1,3,5,"Say ""X""",,False
products_founders_batch,alibaba,13_74033,13,74033,1.0,5,product,5.659572911327475,0.4,0.6,0.4,0.8571428571428572,3,5,5,Semantic,Concept,False
products_founders_batch,alibaba,14_7323,14,7323,0.2,1,is,100.0,1.0,0.0,1.0,0.9,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,14_19743,14,19743,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,14_48493,14,48493,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,15_2576,15,2576,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,15_10570,15,10570,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,15_60736,15,60736,0.2,1,is,100.0,1.0,0.0,1.0,0.9,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,15_68530,15,68530,0.2,1,is,100.0,1.0,0.0,1.0,0.8167243927041588,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,16_22056,16,22056,1.0,3,group,-22.749134633682235,0.6,0.4,0.6,0.4548639550455551,1,5,5,Semantic,Concept,False
products_founders_batch,alibaba,16_6418,16,6418,0.2,3,is,100.0,1.0,0.0,1.0,0.7645078437857773,1,3,5,"Say ""X""",,False
products_founders_batch,alibaba,16_24861,16,24861,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,16_47358,16,47358,0.5,2,group,-100.0,0.0,1.0,0.0,0.7520703980976005,4,2,5,Semantic,Concept,False
products_founders_batch,alibaba,16_71228,16,71228,0.4,2,is,100.0,1.0,0.0,1.0,0.816149835154981,2,3,5,"Say ""X""",,False
products_founders_batch,alibaba,17_7609,17,7609,0.2,1,is,100.0,1.0,0.0,1.0,0.8999999999999999,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,17_26364,17,26364,0.2,1,is,100.0,1.0,0.0,1.0,0.8504437589609902,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,18_34645,18,34645,0.5,1,group,-100.0,0.0,1.0,0.0,0.803547016683052,4,1,5,Semantic,Concept,False
products_founders_batch,alibaba,18_41097,18,41097,0.3333333333333333,3,alibaba,-9.203829287384183,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8159743200864766,4,3,5,Semantic,Concept,False
products_founders_batch,alibaba,18_10896,18,10896,1.0,1,group,-100.0,0.0,1.0,0.0,0.7769780282992371,4,2,5,Semantic,Dictionary,False
products_founders_batch,alibaba,18_13087,18,13087,0.2,1,is,100.0,1.0,0.0,1.0,0.8532875686662649,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,18_19775,18,19775,0.2,1,is,100.0,1.0,0.0,1.0,0.9,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,18_32240,18,32240,0.6666666666666666,1,company,-100.0,0.0,1.0,0.0,0.9188311688311688,2,2,5,Semantic,Concept,False
products_founders_batch,alibaba,18_49432,18,49432,0.2,1,is,100.0,1.0,0.0,1.0,0.8776167230150425,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,18_80625,18,80625,0.2,1,is,100.0,1.0,0.0,1.0,0.9,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,18_95356,18,95356,0.2,1,is,100.0,1.0,0.0,1.0,0.7679346967535583,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,19_36598,19,36598,1.0,2,group,-100.0,0.0,1.0,0.0,0.8020872461090481,4,3,5,Semantic,Concept,False
products_founders_batch,alibaba,19_28536,19,28536,1.0,2,group,-100.0,0.0,1.0,0.0,0.8241144498712475,4,3,5,Semantic,Concept,False
products_founders_batch,alibaba,19_4971,19,4971,0.2,3,is,100.0,1.0,0.0,1.0,0.8672249466641563,1,3,5,"Say ""X""",,False
products_founders_batch,alibaba,19_9922,19,9922,0.2,1,is,100.0,1.0,0.0,1.0,0.7999951150673035,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,19_84029,19,84029,0.2,1,is,100.0,1.0,0.0,1.0,0.9,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,19_84977,19,84977,0.2,1,is,100.0,1.0,0.0,1.0,0.9,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,20_58889,20,58889,0.6666666666666666,2,alibaba,31.418119796020427,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8016436754586306,3,3,5,Semantic,Concept,False
products_founders_batch,alibaba,20_52846,20,52846,0.3333333333333333,3,alibaba,32.81280879678565,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.7948507780695623,4,3,5,Semantic,Concept,False
products_founders_batch,alibaba,20_27606,20,27606,0.3333333333333333,3,alibaba,-14.265686597516503,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8297087161859531,4,3,5,Semantic,Concept,False
products_founders_batch,alibaba,20_31449,20,31449,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,20_55129,20,55129,0.2,1,is,100.0,1.0,0.0,1.0,0.8411974977011244,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,20_81116,20,81116,0.2,1,is,100.0,1.0,0.0,1.0,0.8738785287674359,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,20_92560,20,92560,0.2,1,is,100.0,1.0,0.0,1.0,0.8999999999999999,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,21_31983,21,31983,0.6666666666666666,2,alibaba,-6.020516518063829,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.7922951093300313,3,3,5,Semantic,Concept,False
products_founders_batch,alibaba,21_25810,21,25810,0.2,1,is,100.0,1.0,0.0,1.0,0.8999999999999999,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,21_12288,21,12288,0.2,1,is,100.0,1.0,0.0,1.0,0.8861731284989194,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,21_31530,21,31530,0.2,1,is,100.0,1.0,0.0,1.0,0.867477006792734,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,21_7245,21,7245,0.2,1,is,100.0,1.0,0.0,1.0,0.9,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,21_9913,21,9913,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,21_18535,21,18535,0.2,1,is,100.0,1.0,0.0,1.0,0.8370056507466455,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,21_39908,21,39908,0.2,1,is,100.0,1.0,0.0,1.0,0.849996811000441,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,21_58245,21,58245,0.2,1,is,100.0,1.0,0.0,1.0,0.8739043799765897,3,1,5,"Say ""X""",,False
products_founders_batch,alibaba,22_63335,22,63335,0.3333333333333333,3,alibaba,29.23879853408953,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.8189295427489384,4,3,5,Semantic,Concept,False
products_founders_batch,alibaba,22_24121,22,24121,0.2,2,is,96.19793630860406,0.5,0.5,0.5,0.8549369817665694,4,2,5,Semantic,Concept,False
products_founders_batch,alibaba,22_63730,22,63730,0.0,0,entity:,0.0,0.0,1.0,0.0,0.0,3,0,5,Relationship,,False
products_founders_batch,alibaba,24_79427,24,79427,0.4,4,is,-35.70560281539063,0.6,0.4,0.6,0.8000086808592484,2,5,5,Semantic,Concept,False
