domain,from_slug,to_slug,is_identity,K_src,K_tgt,ref_sum_src,ref_sum_tgt,achieved_sum_src,achieved_sum_tgt,ablate_count,amplify_count,hit_default,hit_m_tuned,best_hit,has_m_tuned,m_tuned_value,m_tuned_steps,from_suppressed_default,best_gap_default,gap_closure_default,vs_max_default,vs_topk_default,labeled_winning_variant,labeled_used_m_tuned,labeled_hit,labeled_best_gap,labeled_n_ablate,labeled_n_amplify,labeled_ref_sum_src,labeled_ref_sum_tgt
usa,nebraska_omaha,south_dakota_sioux_falls,0,9,5,0.062769,0.041289,0.06591868400573689,0.0419165790081022,9,5,0,,0,0,,,0,5.3125,0.0,-1.625,-1.5,add_capital,0,0,4.75,42,43,0.062769,0.041289
usa,nebraska_omaha,tennessee_memphis,0,18,9,0.100701,0.066425,0.10109111666679309,0.06785425543785048,18,9,0,,0,0,,,1,6.875,0.0,-3.5,-3.0,add_state_capital,0,1,13.4688,62,45,0.100701,0.066425
usa,nebraska_omaha,texas_dallas,0,18,13,0.100701,0.088835,0.10109111666679309,0.08942797780036871,18,13,0,,0,0,,,1,1.0312,0.0,-4.5,-3.8125,add_state_capital,0,1,10.125,62,49,0.100701,0.088835
usa,nebraska_omaha,utah_provo,0,30,32,0.129439,0.126419,0.1310959458351123,0.12800604104995542,30,32,0,,0,0,,,1,3.375,0.0,-4.875,-4.1042,add_state_capital_city,0,1,16.8477,95,93,0.129439,0.126419
usa,nebraska_omaha,vermont_burlington,0,9,1,0.062769,0.004779,0.06591868400573689,0.0109395384788513,9,1,0,,0,0,,,0,-4.4062,0.0,-3.9375,-3.6458,add_capital,0,0,7.5312,42,3,0.062769,0.004779
usa,nebraska_omaha,virginia_virginia_beach,0,9,4,0.062769,0.044881,0.06591868400573689,0.045177668333053304,9,4,0,,0,0,,,0,10.1875,0.0,-1.625,-1.0833,add_capital,0,0,7.125,42,39,0.062769,0.044881
usa,nebraska_omaha,washington_seattle,0,18,6,0.100701,0.063193,0.10109111666679309,0.0722551047801969,18,6,0,,0,0,,,0,12.2812,0.0,2.375,4.7083,add_state_capital,1,1,10.5,0,95,0.100701,0.063193
usa,nebraska_omaha,west_virginia_huntington,0,9,5,0.062769,0.043507,0.06591868400573689,0.043784916400909195,9,5,0,,0,0,,,0,3.2812,0.0,-3.5625,-2.9583,add_capital,0,0,10.25,42,27,0.062769,0.043507
usa,nebraska_omaha,wisconsin_milwaukee,0,5,4,0.037932,0.036338,0.042448729276656896,0.038552105426788094,5,4,0,,0,0,,,0,9.375,0.0,2.125,3.3333,add_state,0,1,14.5,20,17,0.037932,0.036338
usa,nebraska_omaha,wyoming_casper,0,30,28,0.129439,0.122263,0.1310959458351123,0.12423130869865288,30,28,0,,0,0,,,1,10.5,0.0,0.375,1.5,add_state_capital_city,0,1,14.8125,95,99,0.129439,0.122263
usa,nevada_las_vegas,alabama_birmingham,0,10,5,0.06891,0.043793,0.0726086497306817,0.046468943357467304,10,5,0,,0,0,,,1,2.9375,0.1875,-0.5,-0.1875,add_state_capital,0,1,13.1562,51,36,0.06891,0.043793
usa,nevada_las_vegas,alaska_anchorage,0,3,4,0.026715,0.038122,0.029588401317596304,0.0404727160930631,3,4,0,,0,0,,,1,16.375,0.0,3.125,3.5,add_state,0,0,14.6563,14,17,0.026715,0.038122
usa,nevada_las_vegas,arizona_tucson,0,22,19,0.110727,0.117378,0.11284980177879211,0.1180822551250447,22,19,0,,0,0,,,1,3.8125,0.0,-1.375,-1.0417,add_state_capital_city,0,1,11.625,100,83,0.110727,0.117378
usa,nevada_las_vegas,arkansas_fayetteville,0,13,12,0.084012,0.079819,0.08708494901657031,0.08001402020454342,13,12,0,,0,0,,,1,4.4375,6.4375,2.0625,2.6875,add_capital_city,0,1,14.8125,86,60,0.084012,0.079819
usa,nevada_las_vegas,california_oakland,0,13,11,0.084012,0.073875,0.08708494901657031,0.0772944390773767,13,11,0,1,1,1,0.28854,2,1,2.875,0.0,0.5625,1.4375,add_capital_city,0,1,19.3633,86,52,0.084012,0.073875
usa,nevada_las_vegas,colorado_colorado_springs,0,10,21,0.06891,0.113505,0.0726086497306817,0.11549842357635401,10,21,0,,0,0,,,1,1.3125,12.4648,-0.375,-0.1667,add_state_capital,0,1,22.8711,51,74,0.06891,0.113505
usa,nevada_las_vegas,connecticut_bridgeport,0,22,22,0.110727,0.107643,0.11284980177879211,0.1101445853710166,22,22,0,,0,0,,,1,5.625,0.0,-4.875,-3.7083,add_state_capital_city,0,1,32.3125,100,79,0.110727,0.107643
usa,nevada_las_vegas,delaware_wilmington,0,3,2,0.026715,0.011477,0.029588401317596304,0.0199696123600005,3,2,0,,0,0,,,1,-0.4375,0.0,-7.0,-6.125,add_state,0,0,13.2637,14,11,0.026715,0.011477
usa,nevada_las_vegas,florida_miami,0,10,14,0.06891,0.088079,0.0726086497306817,0.0885412395000451,10,14,0,,0,0,,,1,6.4375,0.0,-2.375,-2.0417,add_state_capital,0,1,13.125,51,41,0.06891,0.088079
usa,nevada_las_vegas,georgia_savannah,0,22,17,0.110727,0.104021,0.11284980177879211,0.106475502252578,22,17,0,,0,0,,,1,0.4375,1.25,-0.4062,-0.1875,add_state_capital_city,0,1,23.0312,100,73,0.110727,0.104021
usa,nevada_las_vegas,hawaii_hilo,0,10,12,0.06891,0.084043,0.0726086497306817,0.08735671639442369,10,12,0,,0,0,,,1,8.25,0.0,-1.5,-1.0833,add_state_capital,0,1,25.4375,51,40,0.06891,0.084043
usa,nevada_las_vegas,idaho_idaho_falls,0,10,20,0.06891,0.106154,0.0726086497306817,0.10615447163581762,10,20,0,,0,0,,,1,-1.0,0.875,-2.5,-1.6875,add_state_capital,0,1,15.0312,51,81,0.06891,0.106154
usa,nevada_las_vegas,illinois_chicago,0,10,10,0.06891,0.065123,0.0726086497306817,0.06984955072402908,10,10,0,,0,0,,,1,3.0625,2.0,-1.5,-0.7083,add_state_capital,0,1,15.125,51,42,0.06891,0.065123
usa,nevada_las_vegas,indiana_fort_wayne,0,10,52,0.068532,0.156227,0.0726086497306817,0.15643328428268188,10,52,0,,0,0,,,1,5.2344,3.2344,-3.125,-2.3333,add_state_city,0,0,14.6875,63,169,0.068532,0.156227
usa,nevada_las_vegas,iowa_cedar_rapids,0,3,2,0.026715,0.022024,0.029588401317596304,0.023174256086349397,3,2,0,,0,0,,,1,9.1172,0.0,4.0625,6.2604,add_state,0,1,16.875,14,10,0.026715,0.022024
usa,nevada_las_vegas,kansas_wichita,0,3,4,0.026715,0.035807,0.029588401317596304,0.039849519729614105,3,4,0,,0,0,,,1,7.5625,0.0,-1.0,-0.5417,add_state,0,1,9.8125,14,20,0.026715,0.035807
usa,nevada_las_vegas,kentucky_louisville,0,5,11,0.042195,0.062804,0.043905287981033006,0.0660930871963495,5,11,0,,0,0,,,1,7.625,0.0,-0.625,-0.4583,add_capital,0,1,13.125,37,37,0.042195,0.062804
usa,nevada_las_vegas,louisiana_new_orleans,0,22,24,0.110727,0.126892,0.11284980177879211,0.1293334066867817,22,24,0,,0,0,,,1,5.9375,0.0,-3.25,-3.0,add_state_capital_city,0,1,24.2188,100,94,0.110727,0.126892
usa,nevada_las_vegas,maine_portland,0,3,2,0.026715,0.013432,0.029588401317596304,0.0203711092472076,3,2,0,,0,0,,,1,3.4375,0.0,-3.125,-2.25,add_state,0,0,8.4766,14,10,0.026715,0.013432
usa,nevada_las_vegas,maryland_baltimore,0,13,16,0.084012,0.102851,0.08708494901657031,0.10306024551391543,13,16,0,,0,0,,,1,2.0,0.0,-6.5625,-5.4583,add_capital_city,0,0,11.0,86,70,0.084012,0.102851
usa,nevada_las_vegas,massachusetts_worcester,0,3,3,0.026715,0.020158,0.029588401317596304,0.0265773832798002,3,3,0,,0,0,,,1,0.625,0.0,-4.8125,-4.7708,add_state,0,1,15.3594,14,13,0.026715,0.020158
usa,nevada_las_vegas,michigan_detroit,0,10,16,0.06891,0.10116,0.0726086497306817,0.1046159863471977,10,16,0,,0,0,,,1,6.0,0.0,-3.25,-2.9167,add_state_capital,0,0,12.5,51,51,0.06891,0.10116
usa,nevada_las_vegas,minnesota_minneapolis,0,22,21,0.110727,0.1163,0.11284980177879211,0.11746239662170302,22,21,0,,0,0,,,1,0.4375,1.125,-1.0,-0.2708,add_state_capital_city,0,0,15.1562,100,82,0.110727,0.1163
usa,nevada_las_vegas,mississippi_gulfport,0,5,13,0.041817,0.078923,0.043905287981033006,0.08087807893752981,5,13,0,,0,0,,,1,2.375,0.0,-0.75,-0.1667,add_city,0,1,15.3125,49,101,0.041817,0.078923
usa,nevada_las_vegas,missouri_kansas_city,0,5,7,0.042195,0.053523,0.043905287981033006,0.0582804679870601,5,7,0,,0,0,,,1,4.25,2.3125,3.5625,3.9792,add_capital,0,1,13.9062,37,36,0.042195,0.053523
usa,nevada_las_vegas,montana_billings,0,10,11,0.06891,0.082644,0.0726086497306817,0.08686575293540902,10,11,0,,0,0,,,1,10.75,0.0,1.125,1.375,add_state_capital,0,1,9.125,51,53,0.06891,0.082644
usa,nevada_las_vegas,nebraska_omaha,0,10,18,0.06891,0.100701,0.0726086497306817,0.10109111666679309,10,18,0,,0,0,,,1,2.5625,0.0,-1.625,-1.3958,add_state_capital,0,1,13.1875,51,62,0.06891,0.100701
usa,nevada_las_vegas,nevada_las_vegas,1,5,0,0.041817,0.0,0.043905287981033006,0.0,5,0,0,,0,0,,,1,0.0,0.0,-3.1875,-2.4062,add_city,0,1,0.0,49,0,0.041817,0.0
usa,nevada_las_vegas,new_hampshire_manchester,0,13,7,0.084012,0.054429,0.08708494901657031,0.05623850226402239,13,7,0,,0,0,,,1,4.0,0.0,-3.4531,-3.3073,add_capital_city,0,0,6.3281,86,50,0.084012,0.054429
usa,nevada_las_vegas,new_jersey_newark,0,10,13,0.06891,0.093547,0.0726086497306817,0.09546983242034848,10,13,0,,0,0,,,1,8.6875,0.0,-1.25,-0.5833,add_state_capital,0,1,19.4375,51,64,0.06891,0.093547
usa,nevada_las_vegas,new_mexico_albuquerque,0,5,8,0.042195,0.067149,0.043905287981033006,0.0716367959976192,5,8,0,,0,0,,,1,3.9375,4.375,-0.25,-0.125,add_capital,0,1,13.4375,37,38,0.042195,0.067149
usa,nevada_las_vegas,new_york_new_york_city,0,22,14,0.110727,0.078929,0.11284980177879211,0.08279842138290351,22,14,0,,0,0,,,1,6.1875,0.0,-3.125,-2.2917,add_state_capital_city,0,1,15.0,100,68,0.110727,0.078929
usa,nevada_las_vegas,north_carolina_charlotte,0,10,16,0.06891,0.095282,0.0726086497306817,0.09875631332397361,10,16,0,,0,0,,,1,5.25,0.0,-2.25,-2.1667,add_state_capital,0,0,14.8125,51,52,0.06891,0.095282
usa,nevada_las_vegas,north_dakota_fargo,0,5,6,0.042195,0.049214,0.043905287981033006,0.051526397466659206,5,6,0,,0,0,,,1,8.4375,0.0,-2.375,-0.5833,add_capital,0,0,11.7812,37,35,0.042195,0.049214
usa,nevada_las_vegas,ohio_cleveland,0,10,13,0.06891,0.082585,0.0726086497306817,0.0863326191902155,10,13,0,,0,0,,,1,1.5,0.0,-0.1093,0.2344,add_state_capital,0,1,23.7344,51,40,0.06891,0.082585
usa,nevada_las_vegas,oklahoma_tulsa,0,10,15,0.06891,0.098742,0.0726086497306817,0.1004685759544364,10,15,0,,0,0,,,1,2.3125,5.5625,0.875,1.4167,add_state_capital,0,1,22.0391,51,55,0.06891,0.098742
usa,nevada_las_vegas,oregon_portland,0,5,6,0.042195,0.048414,0.043905287981033006,0.05290740728378251,5,6,0,,0,0,,,1,1.4375,0.0,-2.1953,-0.5651,add_capital,0,1,17.2773,37,33,0.042195,0.048414
usa,nevada_las_vegas,pennsylvania_philadelphia,0,10,7,0.068532,0.059115,0.0726086497306817,0.0610956549644466,10,7,0,,0,0,,,1,8.9375,0.0,-1.0,-0.1667,add_state_city,0,1,14.1562,63,35,0.068532,0.059115
usa,nevada_las_vegas,rhode_island_warwick,0,3,2,0.026715,0.014348,0.029588401317596304,0.019751131534576402,3,2,0,,0,0,,,1,-1.375,0.0,-5.0625,-4.5208,add_state,0,0,13.625,14,14,0.026715,0.014348
usa,nevada_las_vegas,south_carolina_charleston,0,22,17,0.110727,0.097522,0.11284980177879211,0.0992006957530968,22,17,0,,0,0,,,1,5.6875,0.0,-1.5625,-1.2292,add_state_capital_city,0,1,23.3594,100,71,0.110727,0.097522
usa,nevada_las_vegas,south_dakota_sioux_falls,0,22,36,0.110727,0.136498,0.11284980177879211,0.13784584403037822,22,36,0,,0,0,,,1,4.3125,0.0,-6.1875,-5.8542,add_state_capital_city,0,1,13.7187,100,141,0.110727,0.136498
usa,nevada_las_vegas,tennessee_memphis,0,3,3,0.026715,0.027131,0.029588401317596304,0.0274381339550017,3,3,0,,0,0,,,1,2.875,0.0,-0.2708,0.2458,add_state,0,1,16.3438,14,13,0.026715,0.027131
usa,nevada_las_vegas,texas_dallas,0,10,8,0.068532,0.060374,0.0726086497306817,0.0619714260101315,10,8,0,,0,0,,,1,2.0625,1.4375,-1.0,-0.875,add_state_city,0,1,12.5625,63,32,0.068532,0.060374
usa,nevada_las_vegas,utah_provo,0,22,32,0.110727,0.126419,0.11284980177879211,0.12800604104995542,22,32,0,,0,0,,,1,5.3125,2.625,0.25,0.9167,add_state_capital_city,0,1,25.0625,100,93,0.110727,0.126419
usa,nevada_las_vegas,vermont_burlington,0,3,1,0.026715,0.008588,0.029588401317596304,0.0109395384788513,3,1,0,,0,0,,,1,0.7812,5.7812,-0.25,-0.0625,add_state,0,0,16.5,14,8,0.026715,0.008588
usa,nevada_las_vegas,virginia_virginia_beach,0,22,83,0.110727,0.20471,0.11284980177879211,0.20538967847823694,22,83,0,,0,0,,,1,6.375,3.0,-2.5,-1.6042,add_state_capital_city,0,1,14.8438,100,154,0.110727,0.20471
usa,nevada_las_vegas,washington_seattle,0,10,6,0.06891,0.063193,0.0726086497306817,0.0722551047801969,10,6,0,,0,0,,,1,10.375,0.0,1.75,3.7708,add_state_capital,0,1,10.625,51,33,0.06891,0.063193
usa,nevada_las_vegas,west_virginia_huntington,0,10,8,0.06891,0.063296,0.0726086497306817,0.0638769567012783,10,8,0,,0,0,,,1,3.4375,0.0,-1.125,-0.7291,add_state_capital,0,1,13.5938,51,40,0.06891,0.063296
usa,nevada_las_vegas,wisconsin_milwaukee,0,3,4,0.026715,0.036338,0.029588401317596304,0.038552105426788094,3,4,0,,0,0,,,1,11.1875,0.0,2.75,3.6875,add_state,0,1,22.2812,14,17,0.026715,0.036338
usa,nevada_las_vegas,wyoming_casper,0,22,28,0.110727,0.122263,0.11284980177879211,0.12423130869865288,22,28,0,,0,0,,,1,10.25,0.0,1.125,2.4167,add_state_capital_city,0,1,24.7812,100,99,0.110727,0.122263
usa,new_hampshire_manchester,alabama_birmingham,0,4,5,0.032231,0.043793,0.0355462133884428,0.046468943357467304,4,5,0,,0,0,,,1,1.8125,2.625,-5.25,-4.6667,add_state_capital,0,1,16.6875,27,36,0.032231,0.043793
usa,new_hampshire_manchester,alaska_anchorage,0,4,12,0.032231,0.081949,0.0355462133884428,0.08247044682502691,4,12,0,,0,0,,,1,6.125,0.0,0.875,1.5833,add_state_capital,0,0,11.0,27,50,0.032231,0.081949
usa,new_hampshire_manchester,arizona_tucson,0,4,9,0.031355,0.076868,0.0355462133884428,0.079487562179565,4,9,0,,0,0,,,1,4.9375,6.3125,-2.25,-2.0833,add_state_city,0,1,21.4297,31,52,0.031355,0.076868
usa,new_hampshire_manchester,arkansas_fayetteville,0,4,8,0.027652,0.059502,0.0355462133884428,0.06051382422447161,4,8,0,,0,0,,,1,6.1875,12.6875,-0.75,-0.6667,add_capital,0,1,16.9961,23,37,0.027652,0.059502
usa,new_hampshire_manchester,california_oakland,0,4,10,0.032231,0.069181,0.0355462133884428,0.0726096034049982,4,10,0,,0,0,,,1,5.375,6.875,-2.5625,-2.2292,add_state_capital,0,1,15.875,27,37,0.032231,0.069181
usa,new_hampshire_manchester,colorado_colorado_springs,0,4,21,0.032231,0.113505,0.0355462133884428,0.11549842357635401,4,21,0,,0,0,,,1,2.6875,18.0039,-4.0,-3.7292,add_state_capital,0,1,18.0312,27,74,0.032231,0.113505
usa,new_hampshire_manchester,connecticut_bridgeport,0,4,9,0.031355,0.060537,0.0355462133884428,0.0635525584220882,4,9,0,1,1,1,0.832553,3,1,6.2812,4.1562,-0.875,-0.25,add_state_city,0,1,26.0938,31,48,0.031355,0.060537
usa,new_hampshire_manchester,delaware_wilmington,0,7,14,0.054429,0.08347,0.05623850226402239,0.08619999885559,7,14,0,,0,0,,,1,3.375,2.625,-3.375,-2.8542,add_capital_city,0,0,3.6875,50,68,0.054429,0.08347
usa,new_hampshire_manchester,florida_miami,0,8,21,0.059007,0.11374,0.06277397274970958,0.1156351566314687,8,21,0,,0,0,,,1,2.8125,3.6875,-4.375,-3.75,add_state_capital_city,0,1,29.5,54,66,0.059007,0.11374
usa,new_hampshire_manchester,georgia_savannah,0,8,17,0.059007,0.104021,0.06277397274970958,0.106475502252578,8,17,0,,0,0,,,1,2.8125,7.625,-3.25,-3.125,add_state_capital_city,0,1,23.5156,54,73,0.059007,0.104021
usa,new_hampshire_manchester,hawaii_hilo,0,4,13,0.031355,0.090558,0.0355462133884428,0.09155413508415139,4,13,0,,0,0,,,1,5.1875,0.0,-1.25,-1.125,add_state_city,0,1,20.5938,31,57,0.031355,0.090558
usa,new_hampshire_manchester,idaho_idaho_falls,0,4,20,0.032231,0.106154,0.0355462133884428,0.10615447163581762,4,20,0,,0,0,,,1,1.1875,4.1875,-4.75,-4.625,add_state_capital,0,0,14.4844,27,81,0.032231,0.106154
usa,new_hampshire_manchester,illinois_chicago,0,4,10,0.032231,0.065123,0.0355462133884428,0.06984955072402908,4,10,0,,0,0,,,1,4.9375,6.0625,-2.125,-1.6042,add_state_capital,0,1,13.5625,27,42,0.032231,0.065123
usa,new_hampshire_manchester,indiana_fort_wayne,0,7,43,0.054429,0.14237,0.05623850226402239,0.14348620176315105,7,43,0,,0,0,,,1,3.1464,2.8964,-3.3379,-3.0046,add_capital_city,0,0,12.0312,50,157,0.054429,0.14237
usa,new_hampshire_manchester,iowa_cedar_rapids,0,4,9,0.032231,0.070087,0.0355462133884428,0.07107314467430079,4,9,0,,0,0,,,1,11.3438,14.4063,0.75,1.2083,add_state_capital,0,1,7.0,27,48,0.032231,0.070087
usa,new_hampshire_manchester,kansas_wichita,0,4,7,0.031355,0.059209,0.0355462133884428,0.059369921684264804,4,7,0,,0,0,,,1,5.5,3.125,-2.625,-2.25,add_state_city,0,0,20.1875,31,47,0.031355,0.059209
usa,new_hampshire_manchester,kentucky_louisville,0,4,11,0.027652,0.062804,0.0355462133884428,0.0660930871963495,4,11,0,,0,0,,,1,3.75,0.0,-0.625,-0.5,add_capital,0,1,11.75,23,37,0.027652,0.062804
usa,new_hampshire_manchester,louisiana_new_orleans,0,4,12,0.032231,0.089234,0.0355462133884428,0.09012401103973329,4,12,0,1,1,1,0.832553,3,1,7.8594,3.9844,-1.125,0.1875,add_state_capital,0,1,14.0,27,49,0.032231,0.089234
usa,new_hampshire_manchester,maine_portland,0,1,2,0.004578,0.013432,0.0097517371177673,0.0203711092472076,1,2,0,,0,0,,,1,4.1875,0.0,-3.875,-2.875,add_state,0,0,5.875,4,10,0.004578,0.013432
usa,new_hampshire_manchester,maryland_baltimore,0,7,16,0.054429,0.102851,0.05623850226402239,0.10306024551391543,7,16,0,,0,0,,,1,-1.375,0.0,-6.625,-5.6667,add_capital_city,0,0,13.5234,50,70,0.054429,0.102851
usa,new_hampshire_manchester,massachusetts_worcester,0,1,3,0.004578,0.020158,0.0097517371177673,0.0265773832798002,1,3,0,,0,0,,,0,3.875,0.25,3.25,3.875,add_state,0,1,10.0,4,13,0.004578,0.020158
usa,new_hampshire_manchester,michigan_detroit,0,4,16,0.032231,0.10116,0.0355462133884428,0.1046159863471977,4,16,0,,0,0,,,1,3.25,0.0,-2.875,-2.6667,add_state_capital,0,1,13.3125,27,51,0.032231,0.10116
usa,new_hampshire_manchester,minnesota_minneapolis,0,4,10,0.027652,0.073308,0.0355462133884428,0.07724401354789681,4,10,0,,0,0,,,1,8.8594,15.1094,2.125,2.4792,add_capital,0,1,9.875,23,40,0.027652,0.073308
usa,new_hampshire_manchester,mississippi_gulfport,0,4,6,0.032231,0.042389,0.0355462133884428,0.046865552663802795,4,6,0,,0,0,,,1,3.4375,8.0,-2.5,-2.1667,add_state_capital,0,1,21.4609,27,36,0.032231,0.042389
usa,new_hampshire_manchester,missouri_kansas_city,0,4,7,0.027652,0.053523,0.0355462133884428,0.0582804679870601,4,7,0,,0,0,,,1,9.1641,11.4766,-0.5625,0.625,add_capital,0,1,13.1875,23,36,0.027652,0.053523
usa,new_hampshire_manchester,montana_billings,0,4,11,0.032231,0.082644,0.0355462133884428,0.08686575293540902,4,11,0,,0,0,,,1,8.0,0.0,1.25,1.4167,add_state_capital,0,1,14.75,27,53,0.032231,0.082644
usa,new_hampshire_manchester,nebraska_omaha,0,4,18,0.032231,0.100701,0.0355462133884428,0.10109111666679309,4,18,0,,0,0,,,1,2.625,3.4375,-1.5625,-0.7292,add_state_capital,0,1,12.6875,27,62,0.032231,0.100701
usa,new_hampshire_manchester,nevada_las_vegas,0,4,10,0.032231,0.06891,0.0355462133884428,0.0726086497306817,4,10,0,,0,0,,,1,2.4375,1.4375,-3.625,-3.4167,add_state_capital,0,0,12.4375,27,51,0.032231,0.06891
usa,new_hampshire_manchester,new_hampshire_manchester,1,4,0,0.027652,0.0,0.0355462133884428,0.0,4,0,0,,0,0,,,1,0.0,0.0,-4.687,-4.0625,add_capital,0,0,0.0,23,0,0.027652,0.0
usa,new_hampshire_manchester,new_jersey_newark,0,4,13,0.032231,0.093547,0.0355462133884428,0.09546983242034848,4,13,0,,0,0,,,1,5.25,0.0,-1.25,-0.5417,add_state_capital,0,1,17.5234,27,64,0.032231,0.093547
usa,new_hampshire_manchester,new_mexico_albuquerque,0,4,8,0.027652,0.067149,0.0355462133884428,0.0716367959976192,4,8,0,,0,0,,,1,5.6875,9.1875,-1.75,-1.5,add_capital,0,1,15.4688,23,38,0.027652,0.067149
usa,new_hampshire_manchester,new_york_new_york_city,0,4,6,0.027652,0.042818,0.0355462133884428,0.0472781360149381,4,6,0,,0,0,,,1,5.4687,0.5937000000000001,0.75,1.375,add_capital,0,0,18.3125,23,28,0.027652,0.042818
usa,new_hampshire_manchester,north_carolina_charlotte,0,4,16,0.032231,0.095282,0.0355462133884428,0.09875631332397361,4,16,0,,0,0,,,1,5.125,3.25,-1.875,-1.5417,add_state_capital,0,0,12.125,27,52,0.032231,0.095282
usa,new_hampshire_manchester,north_dakota_fargo,0,8,25,0.059007,0.119191,0.06277397274970958,0.12166801095008711,8,25,0,,0,0,,,1,6.5625,0.0,0.5,0.875,add_state_capital_city,0,1,12.2188,54,92,0.059007,0.119191
usa,new_hampshire_manchester,ohio_cleveland,0,4,13,0.032231,0.082585,0.0355462133884428,0.0863326191902155,4,13,0,,0,0,,,1,1.5,5.6875,-4.625,-4.4688,add_state_capital,0,0,18.6016,27,40,0.032231,0.082585
usa,new_hampshire_manchester,oklahoma_tulsa,0,7,20,0.054429,0.117384,0.05623850226402239,0.1181067824363698,7,20,0,,0,0,,,1,7.25,10.9375,0.875,1.4583,add_capital_city,0,0,30.1875,50,73,0.054429,0.117384
usa,new_hampshire_manchester,oregon_portland,0,4,9,0.032231,0.068109,0.0355462133884428,0.07181352376937811,4,9,0,,0,0,,,1,3.375,5.5625,-3.125,-2.4583,add_state_capital,0,1,15.5,27,42,0.032231,0.068109
usa,new_hampshire_manchester,pennsylvania_philadelphia,0,4,11,0.032231,0.078236,0.0355462133884428,0.0815298259258264,4,11,0,,0,0,,,1,5.375,0.0,-1.125,-0.75,add_state_capital,0,1,12.5625,27,49,0.032231,0.078236
usa,new_hampshire_manchester,rhode_island_warwick,0,1,2,0.004578,0.014348,0.0097517371177673,0.019751131534576402,1,2,0,,0,0,,,0,4.3437,1.0937000000000001,0.0625,0.8125,add_state,0,0,9.25,4,14,0.004578,0.014348
usa,new_hampshire_manchester,south_carolina_charleston,0,8,17,0.059007,0.097522,0.06277397274970958,0.0992006957530968,8,17,0,,0,0,,,1,7.75,7.75,1.625,1.625,add_state_capital_city,0,1,18.2656,54,71,0.059007,0.097522
usa,new_hampshire_manchester,south_dakota_sioux_falls,0,8,36,0.059007,0.136498,0.06277397274970958,0.13784584403037822,8,36,0,,0,0,,,1,1.875,3.75,-6.0313,-4.9896,add_state_capital_city,0,1,13.7656,54,141,0.059007,0.136498
usa,new_hampshire_manchester,tennessee_memphis,0,1,3,0.004578,0.027131,0.0097517371177673,0.0274381339550017,1,3,0,,0,0,,,1,3.75,5.25,-1.625,-1.125,add_state,0,1,19.0625,4,13,0.004578,0.027131
usa,new_hampshire_manchester,texas_dallas,0,4,13,0.032231,0.088835,0.0355462133884428,0.08942797780036871,4,13,0,,0,0,,,1,3.6875,9.9375,-2.75,-2.5417,add_state_capital,0,1,19.75,27,49,0.032231,0.088835
usa,new_hampshire_manchester,utah_provo,0,4,12,0.031355,0.074732,0.0355462133884428,0.0761228799819941,4,12,0,,0,0,,,1,2.25,2.1875,-2.5,-2.1042,add_state_city,0,1,24.7031,31,60,0.031355,0.074732
usa,new_hampshire_manchester,vermont_burlington,0,3,3,0.026777,0.021678,0.0272687971591948,0.0289562344551086,3,3,0,,0,0,,,0,3.125,0.0,-3.75,-3.0833,add_city,0,0,10.4219,27,29,0.026777,0.021678
usa,new_hampshire_manchester,virginia_virginia_beach,0,3,15,0.026777,0.098115,0.0272687971591948,0.09882867336273109,3,15,0,,0,0,,,1,6.0,5.0,-1.0,0.625,add_city,0,0,12.0625,27,79,0.026777,0.098115
usa,new_hampshire_manchester,washington_seattle,0,4,6,0.032231,0.063193,0.0355462133884428,0.0722551047801969,4,6,0,,0,0,,,0,9.3125,0.0,1.625,3.75,add_state_capital,0,1,11.0625,27,33,0.032231,0.063193
usa,new_hampshire_manchester,west_virginia_huntington,0,8,20,0.059007,0.112779,0.06277397274970958,0.11321622133254902,8,20,0,,0,0,,,1,1.75,0.0,-4.125,-3.8333,add_state_capital_city,0,0,7.1875,54,97,0.059007,0.112779
usa,new_hampshire_manchester,wisconsin_milwaukee,0,1,4,0.004578,0.036338,0.0097517371177673,0.038552105426788094,1,4,0,,0,0,,,1,12.0625,0.0,2.625,3.8125,add_state,0,1,15.375,4,17,0.004578,0.036338
usa,new_hampshire_manchester,wyoming_casper,0,3,5,0.026777,0.037198,0.0272687971591948,0.0413089096546171,3,5,0,,0,0,,,1,4.75,0.0,-0.5,0.4167,add_city,0,1,26.4062,27,41,0.026777,0.037198
