from_slug,to_slug,hit,vsmax,target_rank,rank_in_group,from_suppressed,flipped,regime,winning_replicate,winning_kind,winning_M,winning_source_file
arizona_tucson,new_mexico_albuquerque,0,2.9844,18,1,0,1,C,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_new_mexico_albuquerque__r2.json
arizona_tucson,new_york_new_york_city,0,1.125,62,1,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_new_york_new_york_city__r1.json
arizona_tucson,north_carolina_charlotte,0,-1.25,163,5,1,0,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_north_carolina_charlotte__r1.json
arizona_tucson,north_dakota_fargo,0,-0.5,1835,3,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_north_dakota_fargo__r2.json
arizona_tucson,ohio_cleveland,0,-2.1563,227,7,1,1,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_ohio_cleveland__r2.json
arizona_tucson,oklahoma_tulsa,0,3.5,163,1,1,1,C,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_oklahoma_tulsa__r1.json
arizona_tucson,oregon_portland,0,-1.0,151,3,0,0,D,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_oregon_portland__r2.json
arizona_tucson,pennsylvania_philadelphia,0,-1.25,163,4,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_pennsylvania_philadelphia__r2.json
arizona_tucson,rhode_island_warwick,0,-1.125,734,2,1,1,A,r2,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_rhode_island_warwick__r2.json
arizona_tucson,south_carolina_charleston,0,1.0,254,1,1,1,D,r1,default,20,output/usa_states_batch/_swaps/runs/fullscale_usa_random/by_source/arizona_tucson/to_south_carolina_charleston__r1.json
